fetch_date,today_date,site_updated,kind,model_id,model,dai,box_d2,box_d1,box_d0,hit_d2,hit_d1,hit_d0,prob_d2,prob_d1,prob_d0
2026-09-10,2026-09-10,9/10 11:01,スロット,3098,Lﾓﾝｷｰﾀｰﾝ5CE,0515,1.9,0.2,0.0,26,25,0,1/88,1/67,
2026-09-10,2026-09-10,9/10 11:01,スロット,3098,Lﾓﾝｷｰﾀｰﾝ5CE,0516,-0.5,1.1,0.0,1,20,0,1/306,1/86,
2026-09-10,2026-09-10,9/10 11:01,スロット,3448,LﾓﾝｽﾀｰﾊﾝﾀｰﾗｲｽﾞXA,0501,3.3,-0.7,0.0,27,13,0,1/18,1/101,
2026-09-10,2026-09-10,9/10 11:01,スロット,3448,LﾓﾝｽﾀｰﾊﾝﾀｰﾗｲｽﾞXA,0502,2.0,-1.4,0.0,30,3,0,1/58,1/291,
2026-09-10,2026-09-10,9/10 11:01,スロット,3448,LﾓﾝｽﾀｰﾊﾝﾀｰﾗｲｽﾞXA,0503,-0.2,-0.5,0.0,0,2,0,1/85,1/173,
2026-09-10,2026-09-10,9/10 11:01,スロット,3448,LﾓﾝｽﾀｰﾊﾝﾀｰﾗｲｽﾞXA,0504,1.3,0.1,0.0,50,6,0,1/70,1/71,
2026-09-10,2026-09-10,9/10 11:01,スロット,3448,LﾓﾝｽﾀｰﾊﾝﾀｰﾗｲｽﾞXA,0505,0.3,-0.7,0.0,8,17,0,1/62,1/96,
2026-09-10,2026-09-10,9/10 11:01,スロット,3827,Lﾚﾝﾀﾙ彼女bK,0559,-2.3,7.4,0.0,42,82,3,1/126,1/68,1/69
2026-09-10,2026-09-10,9/10 11:01,スロット,3056,S ｴｳﾚｶｾﾌﾞﾝHIEVO XS,0699,1.9,3.5,0.0,10,33,0,1/166,1/194,
2026-09-10,2026-09-10,9/10 11:01,スロット,3056,S ｴｳﾚｶｾﾌﾞﾝHIEVO XS,0700,-0.6,-0.7,0.0,4,28,0,1/195,1/216,
2026-09-10,2026-09-10,9/10 11:01,スロット,2710,S/沖ﾄﾞｷ!GOLD/GS,0707,-2.5,-2.6,0.0,9,3,0,1/337,1/692,
2026-09-10,2026-09-10,9/10 11:01,スロット,2710,S/沖ﾄﾞｷ!GOLD/GS,0708,-1.2,2.2,0.0,8,30,0,1/219,1/117,
2026-09-10,2026-09-10,9/10 11:01,スロット,2710,S/沖ﾄﾞｷ!GOLD/GS,0709,1.8,-0.2,0.0,19,0,0,1/102,1/84,
2026-09-10,2026-09-10,9/10 11:01,スロット,2710,S/沖ﾄﾞｷ!GOLD/GS,0710,0.6,-4.4,0.0,8,7,0,1/115,1/475,1/12
2026-09-10,2026-09-10,9/10 11:01,スロット,2874,S/ｱﾅｻﾞｰｺﾞｯﾄﾞﾊｰﾃﾞｽ/SL,0705,-0.2,1.9,0.0,1,6,0,1/365,1/268,
2026-09-10,2026-09-10,9/10 11:01,スロット,3675,S/ﾄﾞﾙｱｰｶﾞの塔/ZU,0714,0.3,2.2,0.6,11,27,4,1/247,1/249,1/184
2026-09-10,2026-09-10,9/10 11:01,スロット,3461,SｳﾙﾄﾗﾐﾗｸﾙｼﾞｬｸﾞﾗｰKT,0588,0.7,-0.7,0.0,11,0,0,1/185,1/761,
2026-09-10,2026-09-10,9/10 11:01,スロット,3461,SｳﾙﾄﾗﾐﾗｸﾙｼﾞｬｸﾞﾗｰKT,0589,-0.4,-1.1,0.2,1,0,1,1/498,1/837,1/154
2026-09-10,2026-09-10,9/10 11:01,スロット,3461,SｳﾙﾄﾗﾐﾗｸﾙｼﾞｬｸﾞﾗｰKT,0590,-0.3,-0.9,-0.1,20,11,0,1/257,1/353,1/69
2026-09-10,2026-09-10,9/10 11:01,スロット,2923,Sｺｰﾄﾞｷﾞｱｽ3C.C.FS,0703,0.0,-0.1,0.0,0,0,0,,1/64,
2026-09-10,2026-09-10,9/10 11:01,スロット,2923,Sｺｰﾄﾞｷﾞｱｽ3C.C.FS,0704,0.9,-0.2,0.0,4,0,0,1/187,1/80,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0576,0.9,-0.4,0.0,27,4,0,1/199,1/322,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0577,0.0,0.1,0.0,8,22,0,1/180,1/228,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0578,-0.6,-1.1,0.0,5,5,0,1/369,1/346,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0579,-0.6,-0.2,0.0,10,14,0,1/307,1/276,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0580,0.4,-0.6,0.5,10,1,2,1/219,1/572,1/207
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0581,0.1,0.6,0.0,4,23,0,1/204,1/231,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0582,-2.0,0.1,-0.5,10,15,0,1/491,1/268,1/406
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0583,-0.3,-0.3,0.0,2,5,0,1/254,1/328,
2026-09-10,2026-09-10,9/10 11:01,スロット,2952,Sｺﾞｰｺﾞｰｼﾞｬｸﾞﾗｰ3KA,0584,0.1,-1.3,0.3,11,11,2,1/214,1/317,1/110
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0522,0.6,0.1,0.1,13,6,1,1/225,1/241,1/346
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0523,-0.2,0.4,0.0,0,14,0,1/159,1/254,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0573,-0.3,1.3,0.0,0,13,0,1/240,1/184,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0574,-1.2,-0.4,0.0,0,2,0,1/1217,1/342,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0575,-0.4,0.1,0.0,5,10,0,1/282,1/238,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0711,-0.1,0.2,0.0,1,1,0,1/277,1/55,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0712,-0.1,-0.5,0.0,0,0,0,1/65,1/381,
2026-09-10,2026-09-10,9/10 11:01,スロット,3242,SｼﾞｬｸﾞﾗｰｶﾞｰﾙｽﾞSS-KH,0713,0.0,-0.3,0.0,0,1,0,,1/843,
2026-09-10,2026-09-10,9/10 11:01,スロット,3256,Sﾀﾞﾝまち2XZ,0706,0.7,-0.1,-0.1,9,0,6,1/152,1/47,1/176
2026-09-10,2026-09-10,9/10 11:01,スロット,3265,SﾆｭｰﾊﾟﾙｻｰSP4SLE8,0701,1.9,-0.1,0.0,22,0,0,1/217,1/31,
2026-09-10,2026-09-10,9/10 11:01,スロット,3265,SﾆｭｰﾊﾟﾙｻｰSP4SLE8,0702,-0.2,-0.1,0.0,0,0,0,1/93,1/60,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0607,-0.3,-1.0,0.0,3,4,0,1/307,1/472,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0608,-0.6,-0.5,0.0,1,3,0,1/730,1/367,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0609,1.8,0.3,0.0,19,21,0,1/223,1/271,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0610,-0.6,-1.0,0.0,1,3,0,1/667,1/524,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0611,2.7,-0.3,0.0,28,5,0,1/167,1/267,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0612,0.0,-0.5,0.0,6,3,0,1/245,1/344,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0613,-0.7,0.4,0.0,0,15,0,1/455,1/208,
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0614,0.1,0.2,0.6,10,7,2,1/256,1/186,1/88
2026-09-10,2026-09-10,9/10 11:01,スロット,3672,SﾈｵｱｲﾑｼﾞｬｸﾞﾗｰEX-KK,0615,-0.5,-0.9,0.0,0,3,0,1/298,1/438,
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0616,-0.8,0.7,0.0,2,10,0,1/594,1/167,
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0617,0.3,-0.3,-0.2,8,3,0,1/194,1/390,1/104
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0618,-2.1,-0.8,0.0,10,11,0,1/363,1/280,
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0619,-0.7,-2.4,0.0,0,3,0,1/676,1/911,
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0620,0.4,-0.9,-0.1,13,2,0,1/253,1/498,1/49
2026-09-10,2026-09-10,9/10 11:01,スロット,2609,SﾊｯﾋﾟｰｼﾞｬｸﾞﾗｰⅤⅢ,0621,0.7,-1.1,0.0,6,7,0,1/189,1/423,
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0561,-0.4,-2.3,-0.1,6,11,0,1/306,1/394,1/70
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0562,-0.9,-0.2,-0.1,2,3,0,1/574,1/255,1/101
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0563,-1.2,-1.4,-0.2,5,4,0,1/438,1/551,1/266
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0564,-0.6,-0.4,0.0,1,11,0,1/897,1/278,
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0565,-1.5,-0.2,-0.1,10,12,0,1/353,1/253,1/51
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0566,-0.9,-0.4,-0.1,1,13,0,1/731,1/251,1/47
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0567,-1.3,-1.0,-0.1,2,2,0,1/712,1/591,1/35
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0568,0.7,0.1,0.4,10,9,3,1/187,1/192,1/79
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0569,-0.2,-0.1,0.0,6,9,0,1/343,1/275,
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0570,0.7,0.2,0.0,10,7,0,1/211,1/202,
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0571,-0.2,-0.6,-0.1,5,12,0,1/237,1/312,1/52
2026-09-10,2026-09-10,9/10 11:01,スロット,2318,Sﾌｧﾝｷｰｼﾞｬｸﾞﾗｰ2KT,0572,2.1,-0.1,0.0,25,2,0,1/173,1/269,
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0524,-0.3,-0.5,0.2,8,7,2,1/348,1/320,1/139
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0525,-0.9,0.2,-0.1,4,16,0,1/347,1/250,1/89
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0526,-0.2,-0.6,-0.1,12,1,0,1/230,1/733,1/74
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0527,-0.1,-0.7,0.2,10,12,3,1/231,1/285,1/139
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0528,0.2,1.2,0.0,19,18,4,1/281,1/187,1/303
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0529,-0.7,3.0,0.0,3,21,0,1/385,1/154,
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0530,-1.3,-0.5,-0.2,7,6,0,1/394,1/340,1/112
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0531,0.1,-0.4,-0.2,21,5,0,1/298,1/321,1/133
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0532,-0.8,-1.1,-0.2,2,5,0,1/454,1/355,1/135
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0533,-0.9,1.1,-0.1,5,23,0,1/353,1/233,1/101
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0534,1.3,-0.1,-0.1,17,20,0,1/178,1/294,1/115
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0535,-0.2,-0.8,0.0,9,0,1,1/248,1/659,1/223
2026-09-10,2026-09-10,9/10 11:01,スロット,2357,SﾏｲｼﾞｬｸﾞﾗｰVKD,0536,0.7,0.0,-0.1,26,26,0,1/247,1/275,1/79
2026-09-10,2026-09-10,9/10 11:01,スロット,3326,SﾐｽﾀｰｼﾞｬｸﾞﾗｰKK,0585,-0.9,-0.4,0.0,2,3,0,1/524,1/326,
2026-09-10,2026-09-10,9/10 11:01,スロット,3326,SﾐｽﾀｰｼﾞｬｸﾞﾗｰKK,0586,-1.4,0.3,0.0,13,18,0,1/333,1/242,
2026-09-10,2026-09-10,9/10 11:01,スロット,3326,SﾐｽﾀｰｼﾞｬｸﾞﾗｰKK,0587,-0.4,1.0,-0.1,3,18,0,1/311,1/178,1/32
2026-09-10,2026-09-10,9/10 11:01,スロット,3814,⑤L/いざ番長/SB8,0715,-0.9,-0.6,0.0,17,29,0,1/119,1/96,
2026-09-10,2026-09-10,9/10 11:01,スロット,3690,⑤L/緑ﾄﾞﾝ5/FY,0716,-3.2,1.1,-1.0,9,35,2,1/235,1/142,1/429
2026-09-10,2026-09-10,9/10 11:01,スロット,3832,⑤LBﾆｭｰﾊﾟﾙｻｰBTC9,0717,1.1,0.1,0.0,5,3,0,1/179,1/282,
2026-09-10,2026-09-10,9/10 11:01,スロット,3831,⑤LからくりｻｰｶｽG,0719,-3.0,0.2,0.0,2,22,0,1/841,1/108,
2026-09-10,2026-09-10,9/10 11:01,スロット,3830,⑤L革命機ｳﾞｧﾙｳﾞﾚｲｳﾞ2jF,0718,-2.1,-1.7,0.0,28,26,0,1/137,1/149,
2026-09-10,2026-09-10,9/10 11:01,スロット,3303,⑤S ｴｳﾚｶｾﾌﾞﾝHIEVO XS,0723,-0.1,-1.4,0.6,35,31,3,1/224,1/257,1/184
2026-09-10,2026-09-10,9/10 11:01,スロット,3311,⑤S ｶﾞﾒﾗ2 XR,0722,-1.0,-0.6,0.0,1,2,0,1/837,1/593,
2026-09-10,2026-09-10,9/10 11:01,スロット,3267,⑤S/沖ﾄﾞｷ!DUO/DH,0445,-0.1,-0.2,-0.7,0,1,1,1/25,1/342,1/557
2026-09-10,2026-09-10,9/10 11:01,スロット,3310,⑤S/沖ﾄﾞｷ!GOLD/GS,0446,1.7,-0.3,0.0,15,0,0,1/113,1/134,
2026-09-10,2026-09-10,9/10 11:01,スロット,3310,⑤S/沖ﾄﾞｷ!GOLD/GS,0447,1.4,-2.5,0.0,10,17,0,1/71,1/245,
2026-09-10,2026-09-10,9/10 11:01,スロット,3296,⑤S/ｸﾗﾝｷｰｸﾚｽﾄ/CR,0456,-2.7,0.5,0.0,12,12,0,1/398,1/193,
2026-09-10,2026-09-10,9/10 11:01,スロット,3299,⑤S/ﾊﾞｰｻｽﾘｳﾞｧｲｽﾞ/HS,0721,-1.1,-0.2,0.0,6,3,4,1/446,1/299,1/237
2026-09-10,2026-09-10,9/10 11:01,スロット,3308,⑤S炎炎ﾉ消防隊jS,0450,-1.3,2.1,0.0,2,31,0,1/450,1/99,
2026-09-10,2026-09-10,9/10 11:01,スロット,3308,⑤S炎炎ﾉ消防隊jS,0451,7.3,-0.5,-0.2,61,10,0,1/69,1/174,1/100
2026-09-10,2026-09-10,9/10 11:01,スロット,3308,⑤S炎炎ﾉ消防隊jS,0452,-0.5,0.5,-0.2,1,17,0,1/370,1/114,1/113
2026-09-10,2026-09-10,9/10 11:01,スロット,3307,⑤SｸﾞﾗﾝﾍﾞﾙﾑZXZ,0720,0.4,1.2,0.0,44,44,0,1/49,1/27,
2026-09-10,2026-09-10,9/10 11:01,スロット,3480,⑤Sﾀﾞﾝまち2XZ,0443,0.0,-0.2,0.0,0,3,0,,1/277,
2026-09-10,2026-09-10,9/10 11:01,スロット,3480,⑤Sﾀﾞﾝまち2XZ,0444,0.0,-0.9,0.0,1,7,0,1/354,1/186,
2026-09-10,2026-09-10,9/10 11:01,スロット,3302,⑤SﾊﾞｲｵﾊｻﾞｰﾄﾞRE:2 XB,0448,-2.3,0.0,-0.4,40,24,4,1/131,1/90,1/112
2026-09-10,2026-09-10,9/10 11:01,スロット,3309,⑤Sﾊﾟﾁｽﾛ甲鉄城のｶﾊﾞﾈﾘZR,0453,2.5,0.0,-1.3,24,7,0,1/40,1/80,1/736
2026-09-10,2026-09-10,9/10 11:01,スロット,3309,⑤Sﾊﾟﾁｽﾛ甲鉄城のｶﾊﾞﾈﾘZR,0454,0.0,-1.3,-0.1,0,1,2,,1/792,1/137
2026-09-10,2026-09-10,9/10 11:01,スロット,3309,⑤Sﾊﾟﾁｽﾛ甲鉄城のｶﾊﾞﾈﾘZR,0455,0.1,2.5,0.0,10,43,0,1/104,1/65,
2026-09-10,2026-09-10,9/10 11:01,スロット,3479,⑤SﾊﾟﾁｽﾛｳﾙﾄﾗﾏﾝﾀﾛｳMG,0724,-1.1,1.3,-0.4,7,11,1,1/192,1/35,1/227
2026-09-10,2026-09-10,9/10 11:01,スロット,2714,⑤ﾊﾟﾁｽﾛ頭文字D XR,0442,-0.3,0.6,0.0,2,9,0,1/187,1/227,
2026-09-10,2026-09-10,9/10 11:01,スロット,2714,⑤ﾊﾟﾁｽﾛ頭文字D XR,0449,-0.4,0.5,0.0,8,6,0,1/233,1/182,
